这就是草行久的一种队伍，只是把优菈换成菲米尼了,1
这是物理c吧,1
？这真的可以吗,1
啊真的？,1
四星好玩是最重要的（）,1
？你说什么,1
充币可以加速充能,1
旁白一股荒野求生的味道,1
我不到啊,1
八十抽一只都没有我哭死,1
？真的可以吗？（喜）,1
抽到香菱都没抽到他,1
造成    物理伤害,1
赛尔,1
意义不明,1
啥探索完了，枫丹还没出完呢,1
只要有冻结就会有碎冰，只是某些怪冻不住罢了,1
鸭头一命了，菲米尼还是零，老米你有什么头猪吗,1
有意思,1
剧团套是后台,1
至于做的这么啰嗦么,1
清蛮夷之乱，剿不臣之贼,1
真的可以吗？！那我就不客气了,1
水中凯亚,1
铠甲合体！,1
zho,1
玩弄TX是吧  等着吧,1
我抽到的公子↓,1
Hhhhhhhhhhhhhh,1
有冻结有超导，合理doge,1
4星冰C？,1
感觉后面还会出五星碎冰c,1
物理的归宿——种门（笑哭,1
我命令你去和天理搏击,1
一吸寒气冷风翻,1
许愿20发内捞出菲米尼 出必还愿！,1
TX企鹅？,1
数值高一点变五星就真是冰卢姥爷了（呆滞,1
直接穿优菈的套装就行了,1
佩伊科技，震撼人心！,1
少年队x  神父队√,1
命令只会影响我拔剑的速度,1
好伙伴快打我(,1
唯一一个重击不一样的是一斗,1
赛尔号属实绷不住,1
碎冰反应？,1
头盔一带，谁也不爱,1
好的好的,1
我超，碎冰,1
女僕?,1
仿佛看见了一位故友,1
《愚人众内讧》,1
大重云？,1
瓦库瓦库！小企鹅！可爱捏~,1
有种重云加上卢姥爷的感觉,1
重云:这我熟,1
苍白的词条数不如剧团,1
这是你公子一命大保底也不来我壶的反应吗QAQ,1
菲米尼，你根本不在海里，你到底藏哪啦，啊啊啊啊啊啊啊,1
真的好像冰砌鹅…,1
三毛？,1
真的可以吗（捂嘴尖叫）,1
无论看介绍有多少，上手不就懂了复杂个勾勾,1
？？我好兴奋啊！！,1
极地战刃（不是,1
又开始了,1
小尤拉？,1
玖行草带__,1
小菲小夏好可爱w,1
头盔站场主c爱了,1
对企鹅造成压力啊哈哈哈~,1
什么重云,1
碎冰,1
优菈：世界遗忘我,1
脱~,1
帮帮我，佩伊先生,1
四星芒,1
开幕雷击,1
热乎的,1
我将以神父形态出击doge,1
大剑角色都可以吧,1
菲米尼需要一个温暖的家,1
极地战刃（,1
开始了,1
-35%,1
草行久新的驾驶员！,1
碎冰达人，什么时候进七圣召唤,1
??,1
?,1
潜水员好涩,1
懂了，草行久驾驶员,1
主C?,1
压力拉满，压力山大,1
t0 直接t0,1
雷泽：这我也是熟,1
菲米尼已出，前来还愿,1
我命令你考上清华北大,1
碎冰只是增伤机制，堆精通主打碎冰不如物伤流,1
潜水僵尸,1
小菲特别萌,1
还是得用冰套，要打碎冰,1
懂了，菲米尼+米卡+北斗+皇女+夜兰+行秋,1
啊真的可以吗,1
70抽3只！！！！,1
E技能的冰伤是协同攻击并不是冰附魔，还是走物伤路线的,1
缩短：1秒,1
类似优菈种门玩法逻辑自洽,1
交给我吧！,1
记得新的圣遗物就有加元素战技伤害的,1
超导加碎冰,1
好憨的变身,1
好快,1
最烧脑的一集,1
潜水员潜水了,1
宝宝真的好可爱,1
一股fgo的味道,1
听到这声音，我妈以为我在看纪录片,1
景元↓（）,1
智械危机,1
感电减抗很有效,1
哈？？？,1
四发到手，练起来看看,1
诺，你要的冻绽放,1
这是第一次官方明确说出碎冰这个反应,1
20抽拿下,1
好像刀塔瓜皮的皮肤233,1
菲米尼是站场驾驶员，可以打出碎冰触发天赋增伤，打出超导减物抗，并且冰能消耗过量的水增加产种,1
碎冰！,1
佩拉？,1
凯亚又在介绍人物呀,1
你终于想起来这个反应了！！！！,1
碎冰C？,1
斗战岩牛！,1
给大伙卧个沙,1
嘶哈嘶哈,1
北斗是天赋是游泳，体力条是黄色的普通体力条，菲米尼的是潜水，蓝色体力条,1
坎蒂丝终于可以就业了555,1
并不是靠碎冰打伤害，而是碎冰可以触发增伤，碎冰是工具型反应,1
重云点了个赞,1
优菈:我米卡呢？！,1
激动绽放,1
因为这个是物理c，适用的圣遗物早就有苍白四件套了,1
翻译：满阶普攻战技一样，一直a就行了,1
那就嫁给我,1
这演示在闪避个啥,1
这是能说的吗宝贝,1
前面的，不是草尼久行？,1
什么？！水下写作业？？？太棒了,1
这个难道就是传说中的冻激绽？,1
都2023年了还有人想教别人玩游戏？,1
头好痒，要长脑子了,1
小螃蟹(≧▽≦),1
听口令！立正！向左向右~~~转！起步~~~走！！,1
那姐姐就不客气了嘿嘿嘿,1
呲溜，好的听宝贝的,1
嗯？,1
大剑重击祖传的转圈圈,1
哎嘿嘿，两个害羞小男孩,1
优菈人称小菲米尼（doge,1
抽到了,1
可以玩冻绽放,1
旅行者（bushi,1
最早一次,1
碎冰吃物伤的，感觉精通不用堆太高,1
啊？好奇怪的要求，那我不客气了doge,1
打碎冰的？,1
碎冰机制的试验品罢了,1
守卫姐姐,1
四星大剑只有北斗重击不同哦,1
抽到啦！,1
这打不了冻绽呀，就是超绽,1
注入灵魂,1
抽二命帝君 送满命菲米尼,1
现在还不年轻吗,1
10连已出,1
菲米尼停止了思考,1
终于有驾驶员带头盔了,1
低配优菈?高配！,1
企鹅碎冰机,1
这个辟谷prprprpr,1
因为他是物理C啊？,1
头盔可能是以前没有神之眼的时候用的，现在就是战斗的时候屏蔽杂音用,1
在六命班尼特圈子里可以自己打融化,1
鞭笞我吧,1
两命了～,1
把双手剑轮出了单手剑感觉的男孩，和莱依拉形成鲜明对比(doge),1
转圈圈～,1
逆天言论,1
这应该是目前机制最复杂的四星吧？,1
真的吗宝宝？？？,1
功率手柄：20%,1
说好的保护佩伊呢？ ！,1
那是不是应该叠点精通啊,1
换向器：前向,1
很快啊！啪的一下！就点进来了,1
只是不吃满而已，你不会二剧团二冰套吗,1
真的别搞你那莽荒了。。真的很烦,1
就是冰系物理C，冰雷泽,1
制动：缓解,1
哦哦哦新的四星队！,1
我将以潜水高达形态出击（doge）,1
碎冰的触发条件太苛刻了，好多怪都冻不住了，何况碎冰,1
欢迎收看《戴因带你看世界》,1
需要站场？那估计不是多么有用了,1
冰火两重天队，菲米尼，申鹤，班尼特，香菱,1
发生什么逝了,1
事凯亚,1
小重云,1
图标好像迪卢克,1
重甲蟹,1
亚瑟先生,1
从刻计开始就没跟上,1
戴因如是说,1
谜语人时刻,1
高额物理伤害,1
能帮我把水下的宝箱都搬过来吗,1
把衣服脱了,1
我突然发现这里戴因的声音更接近孙晔老师本音（？,1
维吉尔↓,1
好像赛尔号的小赛尔啊,1
专业人士,1
马哈鱼你还我菲米尼的潜水服！！！,1
《我的剑刃为你效劳！》,1
这都是单次攻击  那倍率估计很高  可以打融化耶~,1
帮我暑假作业谢谢(,1
宝贝~你说什么？,1
冻绽放！,1
一个都没有！！,1
好早啊,1
潜个水还要带头盔 算什么优秀的潜水员？ 爷不用带！,1
放空大 恼,1
还有新图,1
早早早,1
这样好么（斯哈斯哈,1
马撒卡？！,1
又一个单手抡大剑的狠人,1
景元元！（bushi,1
哪有青椒？,1
论潜水的本领没人能和他相比，是的,1
s属性大爆发（）,1
深海少男,1
崔丝塔娜,1
圖標好可愛好可愛！！！,1
玛德晕了,1
头一次这么早,1
我的满命坎蒂丝终于有用了,1
北斗，心海：好好好,1
冻激绽,1
切人不掉 魈一斗赛诺都馋哭了,1
《格外有力》,1
官方教你玩无敌帧,1
冰迪卢克EAAAER,1
自闭开始,1
命令什么？,1
新的草行久驾驶员！,1
天啊这是可以说的吗！！！吸溜吸溜,1
什么冰雷泽，雷泽E启动？,1
转圈圈咯～,1
雷泽、卡维：这个我熟,1
剧团是给后台e输出的…这明显站场角色啊,1
小企鹅在跑向魔术双子！,1
这么直白真的好吗（搓手,1
凯亚都馋哭了,1
好涩好涩好涩,1
？卧槽卧槽,1
这里直接平a挂水，e协同挂冰给怪冻住了,1
官方教你纳行久,1
佩伊科技,1
枫丹人自己的仙师,1
真的，这个大剑蓄力就没变过,1
感觉水下也不缺体力,1
卧槽？还有这种好事？,1
太好了 今天米卡和菲米尼一起出的,1
已经歪了呜呜呜呜我,1
是你吗？电击小子？,1
提示：屏幕前的各位二郎神不用反复观看，后面有逐个演示,1
戴上变态假面是吧,1
头套小男孩又加了一个,1
真的可以吗？那我不客气了，我开动了！（流口水）,1
感觉这个角色好凶暴……,1
什么尤拉,1
你知道佩依是怎么叫的吗？“阿米洛斯！”,1
高压！断绝深仇！,1
物理C啊,1
草行久尼新玩法啊,1
第一个真正以打碎冰为主的角色,1
优菈用啥他用啥,1
草行久是吧,1
哈哈，刚才演示芒攻击两次都被躲开了,1
官方教你玩菲米尼冻绽,1
戴头盔,1
bgm好听,1
机制还蛮有趣的,1
这样子更？⌓‿⌓,1
要玩碎冰冰了！,1
很明显穿苍白套啊，你怎么会觉得要剧团,1
跟诺埃尔一样可以一直转,1
都2023年了还有人万物理？,1
不是附魔哦，是物理加冰两段伤害，跟重云不一样,1
来咯！,1
官方交你配队。,1
刚试用出来，打击感很爽,1
保护佩伊指的是一剑拍出去,1
碎冰哦哦哦,1
冰爆！龙卷！,1
我可是枫丹的潜水冠军,1
啊，真的吗（doge）,1
还会有新地图的,1
要抬碎冰了吗,1
草行久带任意,1
碎冰：我终于有用了,1
两个小可爱,1
真的吗宝贝,1
官方教你打草行久,1
纯E输出,1
对碎冰反应的一次尝试,1
草国第四人,1
又是一个单手挥大刀的狠人,1
加上米卡行秋重云可以组个少年队,1
但丁点了个赞,1
好啊嘿嘿嘿嘿嘿嘿嘿嘿,1
捏你烧开水,1
点燃状态下的敌人造成伤害提升）,1
头盔是自闭用的，潜水不用戴,1
划重点物理伤害,1
哦是这个bgm！！,1
通下水道勒,1
我好兴奋啊,1
打物理输出的感觉,1
果然有这个天赋,1
好早啊这次！！,1
米卡原来是给菲米尼设计的啊,1
《造成OO物理伤害》,1
好㇏早第一次这么早！,1
菲米尼必出,1
正e人枫丹版,1
啊？这是可以说的吗？我s属性大爆发,1
种门优菈是吧,1
啊啊啊！！！宝宝！！！,1
天天泡着，不会胀吗？,1
？？？？哦？？？？,1
潜水专家是菲米尼，那我就是冒泡专家(傲娇),1
草行九第四人,1
主要是想找人帮我做作业,1
这不草国驾驶员嘛？,1
那你就一定在思考,1
重云上位体,1
莱欧斯利的前身吗,1
如果不是要做任务，大概率我也泡在海里,1
优菈：这我熟啊,1
官方教你玩冻激绽,1
强力冰c,1
好家伙,1
是不是暗示仆人的命令,1
是专家，但社恐！,1
头盔是战斗时屏蔽杂音的,1
坚冰断绝深仇,1
又是叠叠乐角色,1
一~刀斩,1
优菈草国低配版,1
出现啦，冰草反应队,1
高压锅炸了,1
芒果冰,1
四星优菈（男版）,1
晚饭！,1
陆老爷,1
草行久新驾驶员,1
伤害都是夜兰打的（doge,1
机制蛮有趣的,1
最右边的佩伊：你就是这样保护我的吗？,1
最好的防守就是进攻,1
能改天气,1
新的物理反应,1
你怎么知道我需要别人帮我水作业？,1
看着像拍了一下,1
火螃蟹：卧沙！,1
宝宝你为什么打架这么复杂,1
戴因教你玩之菲米尼篇,1
懂啊，先放战绩再放大招,1
企鹅质变仪,1
此话当真？,1
还是碎冰伤害,1
冻绽放+超绽放，6,1
我看到了一位故人,1
光遇,1
愚人众“内讧”,1
高压免费,1
男孩子不要乱说这种话哦,1
年轻人第一款整点报时器,1
咕噜噜,1
进来1000+，现在5000+,1
冰雷泽?,1
这个头盔到底干啥用的,1
来啦,1
官方脚你草行久第四人,1
戴因教你配队,1
优菈：这个我熟,1
亲脚开始！（好！我来了）,1
大鹅物理伤害,1
打碎冰？,1
之一？意思是还有一个，进池子吗,1
打碎冰反应的C,1
官方教你打碎冰,1
我超首个碎冰c？,1
重云?,1
你充Q币吗？~,1
人话：脑子进水,1
新的驾驶员好耶,1
这歌适合做音游,1
bgm又杀疯了！,1
靖妖魔舞！,1
老米你记住，下次林尼复刻要三只一个卡池！！！,1
随蝴蝶一起消散吧！(bushi),1
原来头盔真的可以带的吗,1
啊？我还以为是我呢~,1
《为数不多》,1
冰使徒：你也要寒潮将至吗,1
米哈游：一款好用的准点报时机器,1
懂了，升级材料有汐藻,1
这是男的？,1
你充Q币嘛,1
聊QQ,1
觉得戴头盔搞笑的你可以去你太奶坟上笑,1
懂了 回头凯瑞亚篇第一个刀你是吧？,1
还是没有枫丹派遣说不过去了米哈游S,1
b,1
亚连？,1
许愿菲米尼！！！,1
锦鲤！,1
啊？保护呢？,1
记住这句，我会保护你的,1
菲米尼出了，玩到关服,1
米哈哈音乐再次稳定发挥,1
菲米尼，可爱捏,1
他这声音我听着就睡着了,1
这个头盔哈哈哈,1
专门来看,1
此处可以拉大弓,1
一开始还以为是水属性的。,1
是drum &amp; bass大类！（喜,1
一命菲米尼前来还愿,1
这配音，呃,1
猎犬长牙,1
高几率成反派的感觉,1
靖妖傩舞！,1
石昊,1
重中之重,1
宝宝宝宝宝宝宝宝宝宝,1
BGM我好爱,1
佩依：这就是你说的保护？,1
请记住这段话,1
等等一下，他大招是不是把自己要保护的人给打飞了？,1
保护佩伊：指大剑往死里抡,1
前面盲猜的，已经可以了,1
让我...想到了胡桃夹子~,1
协议一：神经连线,1
单抽出的,1
自从玩儿元神以来，只有一次不歪，而且每次不管歪不歪，都是80抽以上nmd@米哈游miHoYo ,1
许愿菲米尼摩多摩多！出必还愿！,1
就不能出个短发女角色，这种人设就非得是男的是吧,1
怎么这么可爱呜呜呜,1
音乐是dnf的冰心少年既视感,1
bgm曲风是dnb还是牛肉啊？,1
他那衣服比莱克斯正常多了,1
四星冰迪卢克,1
出菲米尼，玩到关服,1
路南老师的编曲哇,1
Duang～,1
liquid dnb？,1
自闭小男孩,1
赛尔号！,1
BGM杀风了,1
雷克斯？,1
娼年,1
腾  讯,1
宝宝一定要来,1
。。。。。,1
他真可爱，在剧情里一眼爱上的那种，我的宝贝，小男孩赛高,1
Artcore!!!,1
记住《我会保护你的》,1
我还能吃下一只螃蟹～,1
CV锦鲤！！！,1
立绘为什么么有雀斑,1
好喜欢这个音乐,1
牛肉饭？！,1
保护？就把我打出去了,1
小企鹅,1
嘿嘿，飞迷你,1
好好听的声音,1
这个声线也好好听！锦鲤牛逼！,1
这个BGM可以做音游了（确信）,1
佩伊：你看看你都保护了什么啊,1
音之律者快收了你的权能吧,1
是吧什么呢？,1
小男孩！,1
一股ooo的味,1
鈡剑？？,1
会潜水的小企鹅,1
宝宝声音这么软,1
音乐有种潜于深海之下的感觉,1
腿腿腿腿腿！！！！！,1
66666666,1
好萌啊啊啊啊,1
佩伊:我谢谢你。,1
只要我动手足够快，别人就伤不了你。,1
新概念保护,1
许愿菲米尼，出必还愿！,1
好家伙，哥哥和弟弟是同一个人配的音,1
佩伊：你看看你都保护了些什么啊！(不是),1
出门要戴头盔哦,1
呃呃,1
和林尼完全不一样，但是一个配音演员,1
往返自然,1
BGM有种沉沦之海的感觉,1
原来是男孩子啊,1
宇宙侦探556？,1
原宝要过生日了呢,1
背景音乐好评,1
枫丹的行秋,1
菲米尼宝贝！！！,1
假面骑士！,1
可爱小男孩，姐姐抱,1
好！！！！可！！！！！爱！！！！！！啊啊啊啊啊啊啊,1
腿真白啊拿下!,1
全垒打,1
壁炉之家,1
波纹纸尿裤难绷,1
社恐开大都要戴个头套面具，好家伙,1
op狂喜,1
音乐音游味儿好重,1
打剿！开始！,1
停下别边写作业边看呢,1
winter is coming（doge,1
潜水之道在我内心延续,1
bgm好带感！！！小企鹅可爱死了！！！,1
佩伊:你不是说要保护我吗？怎么把我打飞出去了,1
bgm,1
我是菲米尼的狗,1
汐藻是食材,1
假面骑士，菲米尼,1
你潜水服呢！,1
蹦蹦跳跳,1
大房子,1
bgm好棒啊！！！,1
佩伊：你看看你都保护了什么,1
我靠单手大剑恐怖如斯,1
好可爱！！！！！！,1
太棒了冰系,1
朋友，你是要杀了我吗？,1
哇哦！,1
阿铁打（滑稽）,1
真好听！！！,1
锦鲤宝贝！！！,1
好好吃的牛肉饭 hoyo mix又杀疯了,1
和重云好像,1
。啊？,1
后来又把佩伊打了出去(,1
现在双手剑都单手轮是吧,1
米哈游你给我出啊啊啊啊啊啊啊,1
一家三口齐上阵,1
寒潮将埋葬……对不起走错了,1
这不壶男吗,1
赛尔赛尔，用热血写下我们的骄傲,1
啊啊啊啊啊啊啊啊啊啊啊啊菲米尼宝贝啊啊啊啊啊啊,1
请记住这句话,1
枫丹优菈,1
我的宝宝，我会保护你的！,1
单手玩重剑的狠人....,1
佩伊？你就是这样保护我的？？,1
记住这句话，后面要考,1
他是不是把小企鹅佩伊打出去了？,1
音乐我给两币一赞,1
配伊：“你看看你都保护了些什么呀？”,1
谢谢，已重云了,1
呸咦,1
这声音可以,1
带上黑暗面具,1
佩伊:这就是你的保护吗,1
保护:指拿大剑快速击飞,1
佩伊：……彳亍,1
大家好我叫佩伊,1
坏了，手开始动了,1
好可爱好可爱,1
起鸡皮疙瘩,1
不由自主的抖腿,1
这个不能刀他可爱了,1
好可爱啊啊啊啊啊啊,1
你线蓝了（,1
锦鲤！！妈妈爱你,1
你线蓝了,1
菲米尼是一位魁梧的男子（doge）,1
佩恩（幻听）,1
然后就丢出去砸人了….,1
这三兄妹怎么都这么可爱,1
音游曲是吧,1
袜音乐好听欸,1
提问:菲米尼能多收集汐藻吗？,1
抽定了,1
真·保护,1
菲米尼！！！好耶,1
音游味好重，DNA动了,1
卧槽这BGM,1
佩伊：你小子这么玩是吧？,1
佩伊：你小子，行啊你,1
盲猜有bug可以卡，类似于魈,1
优菈同款特效,1
妈呀这个BGM好听,1
谢了 从今天开始我叫佩伊（doge,1
好兄弟好伙伴,1
好的，我改名叫佩伊了,1
woc这个配音我真的爱了！！谁配的？,1
快进到旅行者把壁炉之家的小孩全拐走嘿嘿嘿,1
小企鹅么么么么么么么么么,1
宝子，我来了,1
我也是潜水员在群里,1
看点:保护佩依的一百种方式,1
原来是钓鱼佬,1
呜呜呜呜宝宝！！我的宝宝！！我没有原石抽你了！！，,1
啊啊啊，我的宝，可爱死了,1
还真就整了一只黑鹅 哈哈哈,1
都是，锦鲤配的,1
企鹅宝宝可爱啊啊啊啊啊啊啊啊啊,1
又一个冰系大剑男孩,1
菲米尼我命中注定的老婆,1
artcore,1
記住這句話,1
佩伊：好好好，这么保护是吧,1
懂了，改名叫佩伊(狗头),1
赛尔号～,1
原始人 启动！,1
螺丝钴姆你好！,1
是光翼！,1
佩伊:这就是你所谓的保护,1
都是锦鲤,1
配依：所以爱会消失对吧,1
《我会保护好佩伊》,1
芒属性,1
可可利亚：寒潮将埋葬你们!,1
说，我会守护壁炉之家的一切,1
天？原神是神！,1
三十抽迎接菲米尼！！！,1
前瞻里那段bgm呢？！,1
保护？,1
串戏“你喜欢游泳吗”,1
这里BGM杀疯了！！！！！,1
大海无量,1
卡瓦卡瓦！！！！,1
腿好白,1
用耳機聽bgm殺瘋了,1
培因：辛辣天先,1
不想要他，请千万别让我抽到他,1
秘境没开（关注点错误）,1
男的?……,1
winter is coming,1
佩伊：说好的保护呢,1
我在网上唯一的强项也是潜水,1
宝宝！你的潜水服呢啊啊啊啊啊,1
"TX:我tm,打我企鹅是吧！！！！！！",1
寒潮将埋葬你们（,1
尼尼宝贝！贴贴,1
看好了朋友是这么用的,1
太好听了声音～,1
单手轮,1
感觉不如鸣潮,1
我超，这个音乐太杀我了！,1
《保护》(指攻击打飞佩伊),1
各位，我的脑海里已经出现了音游的谱子了,1
天龙八部里的铁丑 哈哈哈哈哈哈哈哈哈,1
水里与我击剑 好刺激,1
冰大剑。。。,1
那就多跟人说说话啊（恼）,1
菲米尼！！！,1
佩伊：你刚刚说啥来着？,1
你怎么知道我12点了？,1
准时报点,1
这头盔为什么和海绵宝宝里面的那个电视这么像？,1
还是重云更帅,1
好好好，你就是这么保护佩伊的是吧（）,1
这个声音就非常好听了。,1
菲菲！,1
也是小哑巴,1
尖叫开始！,1
充q b 吗,1
冰系芭芭拉？,1
他和狼崽一定有很多共同语言,1
腿…好…,1
枫丹锦鲤配了两个角色！,1
单手抡大剑，6,1
“保护”,1
有点像npc,1
啊啊啊啊！！！！好爱！！！！我是菲米尼的狗,1
同,1
佩伊：wdnmd,1
光之翼？？,1
记住这句话，在往下看,1
大剑少年真好啊,1
菲米尼和林尼一个cv哦,1
寒潮将至，你是否需要一件上仙牌保暖外套,1
开学不快乐,1
全家男生都像女生,1
怎么又击靶是个小男孩,1
我嘞个豆小漂亮,1
有没有人发现？他把佩伊砍了。,1
好白,1
又是无敌帧,1
唉？,1
喂饱糯米的决意,1
好流动啊,1
我去,1
做音游还是太薄了点,1
啊啊啊他的腿好白,1
《我会保护你的》《大剑直接抡》,1
当时候看到立绘的时候就喜欢上了看到立绘的时候就喜欢上了,1
佩伊:你最好是有保护我,1
《洗 澡》,1
特效太素了,1
佩依：？,1
菲姆,1
水大劍終於姍姍來遲嗎?,1
保护腾讯,1
我立刻改名佩伊,1
不对，应该是佩恩,1
bgm很适合打音游有没有！米忽悠安排啊！！,1
泰坦,1
怎么一股重云的味道？,1
被孤立了,1
懂了 去采汐藻！,1
赛尔号，启动,1
佩伊:啊???,1
大海无量（不是）,1
回转企鹅罐（,1
所以调查机器运作原理的事为什么是林尼钻地道呢？,1
这也配一人分饰？,1
妈呀这个声音好听晕,1
不好意思，四星角色没有pv,1
妈妈爱你,1
好帅的bgm,1
钓鱼要戴头盔,1
啊？换风格了？,1
等BUG玩家教这个头盔卡法,1
前方洗澡高能,1
声音好好听啊！,1
有点像赛尔号的赛尔,1
？？？宝你是看了佩伊一剑吗……不不不不可能,1
美人鱼战士与企鹅男孩融为一体,1
宝贝 你保护小佩伊 妈妈保护你俩QAQ,1
宝 你还很擅长纵火啊……在我心里！,1
Supershy supershy,1
Supershy,1
这个重剑看起来好轻,1
这个BGM好听啊,1
许愿菲米尼，出必还愿。,1
锦鲤！！鱼宝！！,1
剑圣你怎么使用大剑了,1
老婆嘬嘬嘬嘬嘬嘬嘬嘬嘬嘬嘬嘬,1
佩依防水吗,1
赛尔号？,1
感觉我们在枫丹的相遇全是他们的计划，仆人的计划,1
你这个潜水盔怎么水里不用岸上用的,1
这段音乐绝了woc,1
bgm给我一种平静水下暗藏汹涌的水流的感觉，欲扬先抑。纯个人看法,1
哦哦哦哦！,1
哇哇哇,1
音乐太好听啦!!!,1
你们好我就是佩伊,1
我靠，这个BGM,1
小可爱小可爱小可爱小可爱啊啊啊啊啊,1
充Q币吗？少年,1
壁炉之家！,1
企鹅会游泳，很正常（）,1
自闭头战士（doge）,1
懂了是准备夕藻,1
米娅泰勒,1
可可米尼：寒潮……將埋葬你們！,1
能潜水的时候打架不？,1
路南大佬加盟了吗？？,1
这BGM是碎核还是dnb？有点惊艳,1
1000多个人出来吧（）,1
是路南路南路南大佬！！,1
这个动作真的好帅！,1
米哈游速速出潜水皮肤,1
小菲啊啊啊啊，等你等得好辛苦哇,1
保护好，指，在开大的时候用剑把它打出去。,1
准备了100抽菲米尼宝宝快来我壶里！,1
洗澡（幻听）,1
我靠，腿好白。,1
声音太好听了,1
你怎么这么短,1
潮汐？,1
音乐好听！,1
BGM好听！！,1
V我50，让你，成为六星战神,1
所以这个面罩意义是？,1
虽然但是，我想看你下水脱外套,1
 十个小时前热一热还能吃。,1
这鼓点？jungle？,1
还差你一家子就齐了！快来！,1
啊啊啊啊啊啊这声音！啊啊啊啊啊啊啊啊,1
好漂亮,1
啊啊啊啊菲米尼！！！,1
佩——伊——！,1
啊啊啊啊啊老婆老婆老婆老婆老婆,1
锦鲤太厉害了,1
小可爱～,1
等覆雪就有卡永久头盔了,1
好卡哇！,1
我的企鹅宝宝！！！,1
高原血统,1
壁 炉 之 家,1
有点像重云,1
保护?你自己打碎了吧？,1
佩伊：我tm,1
肃 清,1
冰球是吧,1
麻麻的可爱小企鹅桀桀桀桀桀桀桀桀桀桀（石叽娘娘音）,1
重云是你吗,1
大家好，我叫佩伊,1
菲米尼？超了,1
bgm的风格应该是liquid drum&amp;bass，很符合人设,1
上一个普攻冰大剑是什么待遇,1
大剑 冰系 那没事了,1
阴游小鬼又来辣，锁屏可打，手已经动起来辣,1
真白啊,1
好诶！是锦鲤配音！,1
《重云＋罗莎莉亚》,1
冻结吧！,1
good,1
果然还是菲米尼能听出来是锦鲤 林尼就不太能听出来,1
☜炸裂,1
我去这个音乐 开头被震醒了感觉,1
啊啊啊啊啊啊啊好可爱么么么么么么么么么么么,1
他真的很喜欢洗澡doge,1
死兆将至,1
脆弱精致小男孩，我好爱,1
枪加剑…克洛琳德是不是有个师父姓卡斯兰娜,1
她俩真的不捡材料吗？,1
这里每一步高跟都仿佛踩在了我的心上,1
不一定没专武，也不一定是四星，公子救爷的时候不也没带专武吗,1
警卫机关:我们好像被包围了,1
何等强大的保镖竟然和爷持有一样的神兵,1
扣子我呀，要绷不住了（doge）,1
发条机关：对面有一个三笠•阿克曼，我没有开玩笑！,1
想起源氏了,1
在现场，我是那颗绷不住了的扣子,1
扣子：相信我，我很努力,1
手术非常成功,1
三笠•阿克曼,1
《不要小看任何一把无锋剑》,1
扣子：我承受了太多,1
看PV时还以为克洛琳德是幕后黑手 ,1
《弱点击破》,1
快醒醒！至冬闪击枫丹了！,1
枫丹诺艾尔,1
米酱先别发pv了，管管挂g吧，很多萌新被害，东西永久消失了！,1
美玉学姐好,1
二式起手，明明是杜库伯爵,1
灰河剑圣,1
扣子:你慢点啊！！！,1
／,1
《煎饼，断绝生抽》,1
原神官方视频特有的开头听取啊声一片,1
姐姐好帅！,1
拿的是防御剑？,1
懂了，克洛琳德是芒系,1
铁蜂蜜,1
派蒙一直在照顾爷。真感动,1
新角色双生保镖,1
我是克洛琳德的狗,1
提瓦特源氏,1
娜维娅人设真的塑造得好好,1
动作指导：琪亚娜,1
薪炎！拔剑！,1
你的反应太慢（源氏绿）,1
动作指导：爵爷,1
嘴上说当心身体却走到她后面哈哈哈,1
哎嘿~,1
枫丹雷神就是她！！！！！,1
贾玲？,1
姐姐好帅！！！！,1
年轻人就是好，倒头就是睡,1
爷：我这是，来二战了？？？？,1
十分抱歉，请各位去关注增加一下倒核水的热度，非常感谢,1
这三刀，张力好足~~，而且还是卡点儿的。  爽~~~~~~~~~~~~~~,1
怎么用的铁峰刺,1
格挡帅我一脸！！！,1
前瞻PV对她完全无感，看完这段姐姐杀我！！！,1
阿克曼,1
中间这几段急促的哒哒哒脚步声，莫名兴奋,1
黑丝黑丝，雷神最爱的黑丝！,1
娜维娅好美,1
这是攻占巴士底狱吗,1
源氏开e了是吧,1
优雅永不过时！,1
肩膀上有岩神之眼啊，要是真能用白影剑就好了，枫丹武器，造型，颜色还挺搭的,1
我们枫丹人的雷神,1
喜欢雷神的都逃不过克洛琳德,1
好耶！岩系大姐姐,1
很喜欢原神玩家的一句话:,1
古他那！,1
单说就一个字好吧，师,1
敏捷,1
风呼呼吹，雨哗哗下,1
扣子:真的不行了,1
扣子瞩目,1
怎么不用小男孩当封面？,1
娜维娅我爱！,1
看起来用的是单手剑,1
左边袖子上是岩属性,1
我愿称之为最强！,1
无处遁逃,1
神启动,1
蓝头发雷神（）,1
机械破碎后消失了？,1
居然不是高跟鞋的声音,1
是苇名剑法！,1
这下必须得抽了,1
我很强，比你们都强,1
起猛了，看到原神有枪了,1
原来管家拿的是无锋剑吗,1
BGM~是不是路南做的~很大气,1
许愿科诺林德,1
PV剪得太阴险了,1
我老婆娜维娅！,1
我老婆克洛琳德！,1
还扶了帽子 实在是优雅,1
学姐到,1
这到底在介绍谁,1
我们枫丹人自己的雷神,1
两个“大”姐姐,1
一秒四破？剑姬？还出科技枪了？,1
琳琅诗怀雅,1
米卡桑！！,1
诗怀雅我呀，以前可是很强的,1
仔细听这声 嗯,1
帅啊！,1
